,energy,torsion_0,torsion_1
1806,-46.32872808776588,10,10
1807,-46.34396337129053,140,295
1808,-46.38400025706264,340,40
1809,-46.439480021840126,270,45
1810,-46.359997721370775,170,260
1811,-46.39030006160701,130,55
1812,-46.39306630219383,90,55
1813,-46.40310731131402,250,95
1814,-46.4462396126016,215,40
1815,-46.3569689166948,350,255
1816,-46.34945185620157,65,10
1817,-46.35156129942871,25,20
1818,-46.43703608709532,300,190
1819,-46.336780991999404,10,320
1820,-46.40387168169897,80,60
1821,-46.379662957456134,150,30
1822,-46.39241020689596,285,5
1823,-46.38661144138766,305,260
1824,-46.383465779540614,120,55
1825,-46.3749474449792,235,240
1826,-46.38741417738291,270,235
1827,-46.37225818880111,0,155
1828,-46.377026794767204,110,50
1829,-46.42664210894449,310,55
1830,-46.370263816227606,330,260
1831,-46.4037428241231,245,215
1832,-46.460553876522766,195,55
1833,-46.40709605893281,260,325
1834,-46.36862201816618,315,340
1835,-46.35054448008091,160,260
1836,-46.39027381703548,210,335
1837,-46.3970535392439,85,55
1838,-46.38050802012137,60,30
1839,-46.38787011544318,30,150
1840,-46.38624043113302,50,135
1841,-46.3946861942845,225,330
1842,-46.42499047033627,245,195
1843,-46.3624171492514,325,15
1844,-46.423908114447755,290,35
1845,-46.37794763229434,250,265
1846,-46.460096173982635,195,65
1847,-46.366033361595015,60,295
1848,-46.385024024263515,130,50
1849,-46.31190712193657,100,350
1850,-46.341779163926816,100,235
1851,-46.39590568424674,320,220
1852,-46.36231255218817,145,25
1853,-46.380164458047176,315,240
1854,-46.32644794191006,140,335
1855,-46.34623730446825,155,265
1856,-46.40811542744203,340,195
1857,-46.39436162507414,165,25
1858,-46.378378392767075,180,330
1859,-46.32297004722798,110,275
1860,-46.3995511503023,330,45
1861,-46.40882825207669,60,150
1862,-46.346125371266766,150,325
1863,-46.419463586056594,300,210
1864,-46.31406047547628,135,350
1865,-46.32650454620537,145,355
1866,-46.375431992450814,250,260
1867,-46.331279042127306,25,5
1868,-46.357441422360836,15,260
1869,-46.356875923898286,110,130
1870,-46.37028790378716,165,290
1871,-46.38876170714454,40,90
1872,-46.3208305870468,115,245
1873,-46.34944385690929,350,315
1874,-46.400767833914614,260,10
1875,-46.399829767243176,280,275
1876,-46.40636227799419,245,15
1877,-46.34950306949153,355,140
1878,-46.38248246239172,230,230
1879,-46.4198321706684,285,30
1880,-46.323446236488195,105,15
1881,-46.4313302125008,70,170
1882,-46.403076086396055,145,190
1883,-46.392076994131884,225,105
1884,-46.37531955430407,255,250
1885,-46.34512017514342,60,335
1886,-46.35570089428202,135,125
1887,-46.39905484055848,335,50
1888,-46.36027736112064,355,285
1889,-46.3985762310206,230,300
1890,-46.40372833394716,340,175
1891,-46.44138535001687,50,190
1892,-46.36249177625112,160,285
1893,-46.421302924781315,280,210
1894,-46.405746452825525,270,285
1895,-46.346024700525476,140,20
1896,-46.43211525990901,310,185
1897,-46.33972473684386,130,230
1898,-46.322117101033115,350,0
1899,-46.327401490979156,100,325
1900,-46.41197293415806,190,20
1901,-46.40068794715407,310,90
1902,-46.3489459857889,85,290
1903,-46.386513588837005,30,40
1904,-46.3879234249454,120,170
1905,-46.43273185435632,200,30
1906,-46.385499685068766,15,75
1907,-46.381845833811354,0,75
1908,-46.3361934391269,130,300
1909,-46.40336858142919,350,180
1910,-46.32011031469537,95,340
1911,-46.38856826959224,225,285
1912,-46.37957503579102,205,235
1913,-46.36776607127726,315,120
1914,-46.39024157938124,10,60
1915,-46.377955483285206,165,130
1916,-46.321295481768544,355,340
1917,-46.42104826187344,305,165
1918,-46.37981567518179,215,125
1919,-46.34177472431011,90,315
1920,-46.356152144908634,0,250
1921,-46.36549878127127,20,245
1922,-46.38204831942673,270,135
1923,-46.31786886125914,115,250
1924,-46.331500646152875,115,305
1925,-46.38340513336695,25,230
1926,-46.40992169238959,45,155
1927,-46.39146170934666,230,340
1928,-46.38341427819168,175,130
1929,-46.410744000321785,170,30
1930,-46.40760855640477,305,310
1931,-46.39634520116434,255,340
1932,-46.400276884895476,75,50
1933,-46.3772820147835,330,310
1934,-46.33844888396831,350,120
1935,-46.357307781642106,60,15
1936,-46.37637642114717,90,105
1937,-46.391311769973385,190,140
1938,-46.36474946610102,45,300
1939,-46.3960253954688,230,295
1940,-46.43437376823684,195,195
1941,-46.441800556354025,50,185
1942,-46.348446544953816,125,30
1943,-46.37037217135483,15,35
1944,-46.37544043930606,320,20
1945,-46.379645300558735,310,335
1946,-46.398924752357374,220,310
1947,-46.34725241728265,130,225
1948,-46.350656426420045,5,25
1949,-46.37310579946782,245,255
1950,-46.36640325660275,150,125
1951,-46.35816512554416,155,235
1952,-46.377253895007954,105,210
1953,-46.3417159264242,50,0
1954,-46.34234849009786,70,335
1955,-46.36615241200215,340,95
1956,-46.328233958813854,110,285
1957,-46.37962801152017,220,120
1958,-46.43654365104558,40,185
1959,-46.36594900333981,40,270
1960,-46.45998141390376,205,55
1961,-46.38927704329555,260,105
1962,-46.338084747404906,145,10
1963,-46.41270425168247,65,215
1964,-46.3529093896108,150,15
1965,-46.30829065686626,105,355
1966,-46.38959844591639,210,355
1967,-46.38274378528351,325,275
1968,-46.362731269352054,110,140
1969,-46.39672309981964,75,90
1970,-46.33592003196256,130,305
1971,-46.38931585820907,115,195
1972,-46.33019630963324,115,310
1973,-46.34180409750658,5,315
1974,-46.38054244266468,270,255
1975,-46.393400928355135,230,335
1976,-46.37048960787999,215,255
1977,-46.37058040035535,90,120
1978,-46.34316407697892,0,315
1979,-46.376436027608946,175,325
1980,-46.38179103777671,210,130
1981,-46.41058046251024,165,165
1982,-46.32127473569304,20,355
1983,-46.33634737597421,335,0
1984,-46.38225906921852,185,0
1985,-46.40126408584527,180,220
1986,-46.430494601217816,195,200
1987,-46.39688922175728,140,50
1988,-46.339172758273804,150,260
1989,-46.442539569189904,205,80
1990,-46.377596392585104,15,40
1991,-46.417313917366045,200,210
1992,-46.402202788802896,255,290
1993,-46.3837182797603,175,125
1994,-46.40579319744805,210,100
1995,-46.413866757391844,80,205
1996,-46.359506006245425,10,95
1997,-46.35242739885919,130,30
1998,-46.42730576103807,305,70
1999,-46.430827773702816,260,35
2000,-46.40250781692296,215,10
2001,-46.38758083473587,320,150
2002,-46.413434628087856,40,160
2003,-46.426075502952045,260,80
2004,-46.40470490018461,175,155
2005,-46.388755004461046,245,105
2006,-46.36175775062881,65,275
2007,-46.4138266124551,85,165
2008,-46.38030320940274,285,120
2009,-46.41088805267563,305,215
2010,-46.35749421667546,15,275
2011,-46.40262626460199,0,200
2012,-46.39402715194964,255,0
2013,-46.45876546537394,185,60
2014,-46.384346653394545,115,200
2015,-46.38910758083628,15,220
2016,-46.372462618319815,25,240
2017,-46.31850041838109,355,345
2018,-46.331680201106025,135,15
2019,-46.3912972075324,140,90
2020,-46.35457662998178,150,310
2021,-46.387797211804724,185,295
2022,-46.38798825065433,210,285
2023,-46.387349263907794,255,145
2024,-46.36497021949876,340,240
2025,-46.43612111209248,180,85
2026,-46.32865965681711,145,0
2027,-46.342290395093386,60,340
2028,-46.35677889589263,5,250
2029,-46.324141969100054,345,355
2030,-46.43662163438009,190,190
2031,-46.4381421979115,250,70
2032,-46.37073067698347,195,260
2033,-46.36495592847652,160,290
2034,-46.39108159751808,195,115
2035,-46.40412055822688,145,50
2036,-46.371477003424985,310,345
2037,-46.35209553505817,55,325
2038,-46.37531262531169,40,245
2039,-46.412593568001995,335,190
2040,-46.3871764363104,10,70
2041,-46.360499730557564,105,220
2042,-46.376629974573945,0,80
2043,-46.417067321964765,320,55
2044,-46.40704241232376,330,65
2045,-46.372892535973136,35,135
2046,-46.363784975548555,170,245
2047,-46.41174084011644,240,165
2048,-46.404532684421355,300,280
2049,-46.372020611132115,105,45
2050,-46.377770091110136,100,95
2051,-46.384157032250044,155,150
2052,-46.41125534234109,265,295
2053,-46.390443999075586,250,280
2054,-46.428542655414816,305,200
2055,-46.39503676675301,215,325
2056,-46.35765933794224,15,280
2057,-46.38248347565778,35,35
2058,-46.37168670650797,150,115
2059,-46.392542136240735,250,225
2060,-46.3523008441189,20,130
2061,-46.38901719446707,100,80
2062,-46.316207232080984,115,260
2063,-46.391609413459975,315,275
2064,-46.40781851522908,330,60
2065,-46.39278426988014,120,185
2066,-46.37608527587494,230,130
2067,-46.36451233975035,340,265
2068,-46.37734644005812,305,345
2069,-46.407003943528395,70,150
2070,-46.355468599106956,0,265
2071,-46.43214735175448,210,85
2072,-46.407190549371336,95,170
2073,-46.407514853283345,225,95
2074,-46.37823144797366,330,230
2075,-46.39799002285642,70,45
2076,-46.38418607203741,335,85
2077,-46.37106569368879,30,245
2078,-46.371521267021734,225,245
2079,-46.40908689370784,145,55
2080,-46.40509195233332,210,155
2081,-46.41661642975865,150,55
2082,-46.33352672177725,75,355
2083,-46.37511606999496,320,250
2084,-46.3363536705194,40,340
2085,-46.3377380788651,95,315
2086,-46.42110461064041,225,200
2087,-46.386087309942326,200,120
2088,-46.428245047499814,180,90
2089,-46.35463539605516,335,135
2090,-46.38955190513744,10,65
2091,-46.43243759032575,255,75
2092,-46.39458844613384,340,50
2093,-46.45174355505307,175,65
2094,-46.375258744223146,105,95
2095,-46.40831051479083,15,175
2096,-46.3312036578869,110,310
2097,-46.40347635201212,240,305
2098,-46.41873902468578,250,85
2099,-46.418770042137595,295,160
2100,-46.33961396118579,80,330
2101,-46.37568683217634,45,110
2102,-46.41742422296156,175,165
2103,-46.35233780771986,80,20
2104,-46.403242934994324,255,95
2105,-46.38961531144727,35,40
2106,-46.4304658631074,175,180
2107,-46.40844120303561,75,65
2108,-46.35344972985817,335,110
2109,-46.36982291720497,45,255
2110,-46.39129273905459,265,230
2111,-46.432702858973045,225,80
2112,-46.32318804806599,135,255
2113,-46.37962507226567,105,90
2114,-46.39195474034514,90,85
2115,-46.39532531813799,290,230
2116,-46.38511782724643,320,95
2117,-46.43161456303861,165,80
2118,-46.44028452117837,210,80
2119,-46.41206466577276,325,65
2120,-46.386877536854314,295,240
2121,-46.41177778185582,315,210
2122,-46.397540920254954,220,320
2123,-46.369046937815966,320,135
2124,-46.375819238936884,135,40
2125,-46.32510143967292,85,350
2126,-46.406749392454714,15,205
2127,-46.410024822574684,215,160
2128,-46.35931622011381,70,280
2129,-46.355249700197504,75,280
2130,-46.43154284364849,75,175
2131,-46.43013213822738,275,170
2132,-46.432304133706936,295,200
2133,-46.33892449688304,5,125
2134,-46.4045455406613,280,95
2135,-46.419060634572105,245,85
2136,-46.37997856309099,245,270
2137,-46.347228557473926,30,15
2138,-46.34837327332613,155,270
2139,-46.41221565551868,15,180
2140,-46.37364328283988,220,240
2141,-46.38739635797495,185,230
2142,-46.37587516937057,25,90
2143,-46.434615665386644,185,180
2144,-46.361783993553075,155,305
2145,-46.44645199511709,230,45
2146,-46.33571473966211,140,240
2147,-46.382899815755735,305,250
2148,-46.418215720517225,260,25
2149,-46.44781249780149,235,50
2150,-46.3094095351353,120,340
2151,-46.41439595689312,290,315
2152,-46.41757526645219,165,200
2153,-46.45306413464843,180,70
2154,-46.38519082060995,240,145
2155,-46.3618574589656,170,350
2156,-46.392095150683275,100,70
2157,-46.43292140532796,210,185
2158,-46.44954172581353,230,50
2159,-46.42428182942123,215,200
2160,-46.423835349727284,235,195
2161,-46.40124642266309,290,225
2162,-46.381704482039,255,140
2163,-46.404149645250556,75,215
2164,-46.378292362951726,130,45
2165,-46.35963865423278,350,95
2166,-46.38323831569616,315,235
2167,-46.44243400364738,280,55
2168,-46.38318320082206,240,110
2169,-46.36708833270464,45,265
2170,-46.37704496387536,265,120
2171,-46.37431430948183,160,130
2172,-46.41872290592002,215,205
2173,-46.35821750496589,70,275
2174,-46.42449479012558,290,80
2175,-46.40463085751955,310,290
2176,-46.38879005244783,335,160
2177,-46.35529385533047,130,220
2178,-46.38563566266188,150,155
2179,-46.33527214668143,335,350
2180,-46.34154389651334,10,115
2181,-46.41417426911468,85,200
2182,-46.33712046647938,140,280
2183,-46.379694069507394,355,160
2184,-46.394868526957595,135,190
2185,-46.4035778566774,195,105
2186,-46.38810430877888,300,260
2187,-46.38023966396682,20,40
2188,-46.33122541196869,120,295
2189,-46.376130471186144,25,35
2190,-46.36579195457185,20,95
2191,-46.440080649241935,65,180
2192,-46.38033244324245,265,135
2193,-46.42382148899432,85,185
2194,-46.32797548721172,105,320
2195,-46.37433602119509,255,125
2196,-46.41784557109665,90,180
2197,-46.4263730494844,240,190
2198,-46.40685882872347,330,205
2199,-46.41971934228323,205,165
2200,-46.35696841311605,5,280
2201,-46.356924030841384,10,280
2202,-46.42799770371565,285,205
2203,-46.37597423369564,180,335
2204,-46.35882593847825,20,270
2205,-46.351681028543425,160,250
2206,-46.40042272537741,260,285
2207,-46.41481894572118,290,215
2208,-46.36547284980239,100,220
2209,-46.36850030210357,10,235
2210,-46.41094917839294,250,90
2211,-46.380907957950996,305,10
2212,-46.422536783766674,230,175
2213,-46.396594367859535,35,225
2214,-46.37220566962023,200,245
2215,-46.38756902819395,185,135
2216,-46.36344768569526,130,215
2217,-46.36974239047683,180,245
2218,-46.413153487741255,80,160
2219,-46.37767587566137,335,295
2220,-46.40420827239038,180,20
2221,-46.366186283440214,150,130
2222,-46.41761216753483,250,205
2223,-46.407084397825685,305,155
2224,-46.383155264991984,125,165
2225,-46.39480699142118,345,60
2226,-46.38899465621225,0,60
2227,-46.39374858865696,20,55
2228,-46.422490742885856,205,205
2229,-46.407506046657176,280,220
2230,-46.38272691744217,190,355
2231,-46.35495612127093,330,115
2232,-46.38609043489626,50,100
2233,-46.38117404501466,195,235
2234,-46.39406955050467,270,0
2235,-46.33705042470157,145,245
2236,-46.44084420166402,255,45
2237,-46.35675167301636,165,250
2238,-46.41196515277474,260,315
2239,-46.380493845990344,205,275
2240,-46.401968343234074,225,10
2241,-46.373973480934154,170,320
2242,-46.41781847051769,265,25
2243,-46.36234546656735,145,125
2244,-46.3954699946257,305,325
2245,-46.35412673389547,355,305
2246,-46.40530170616441,80,65
2247,-46.36439231619718,55,305
2248,-46.42647627582667,275,80
2249,-46.377482807310145,115,90
2250,-46.3607531616714,25,275
2251,-46.39435704821639,280,5
2252,-46.45874824113858,210,60
2253,-46.41337799430406,155,45
2254,-46.35312969407616,120,130
2255,-46.35915542694531,160,325
2256,-46.376832055342305,125,205
2257,-46.38976205892166,35,230
2258,-46.404518066121994,235,95
2259,-46.30586708572318,110,355
2260,-46.42223849571107,55,160
2261,-46.38834487085293,90,50
2262,-46.41223721656749,285,155
2263,-46.3917110405433,60,230
2264,-46.40855986252771,195,155
2265,-46.43880054555083,280,180
2266,-46.33389689221028,100,285
2267,-46.40173800112356,100,170
2268,-46.32675797293561,135,270
2269,-46.33147346943926,140,270
2270,-46.36909619718412,160,15
2271,-46.391029304935984,125,190
2272,-46.338774485564244,90,320
2273,-46.3732876947054,110,210
2274,-46.39043180165888,135,50
2275,-46.40333915984891,60,85
2276,-46.352146512438,80,310
2277,-46.434914377500405,290,70
2278,-46.34498156803383,155,260
2279,-46.38348021561902,40,95
2280,-46.40073774161377,85,75
2281,-46.363600937311986,175,260
2282,-46.35254153685324,120,125
2283,-46.3983794773483,70,90
2284,-46.412298027893456,290,155
2285,-46.34989862903987,145,305
2286,-46.368742682052215,330,255
2287,-46.34839579070737,55,330
2288,-46.36387858742782,100,115
2289,-46.352971208129844,120,220
2290,-46.378238993101746,170,300
2291,-46.4001574942545,85,60
2292,-46.40464688266533,215,215
2293,-46.36584787656986,70,245
2294,-46.39339078479375,290,10
2295,-46.43424755119426,205,190
2296,-46.357337685884914,50,15
2297,-46.35681979459585,75,250
2298,-46.37444538824107,345,155
2299,-46.363978432583366,60,270
2300,-46.34522817062137,80,15
2301,-46.39880885369112,160,100
2302,-46.40790420035128,250,305
2303,-46.41951708092236,315,50
2304,-46.357653559354645,70,260
2305,-46.380275708944254,290,125
2306,-46.364163019993356,325,135
2307,-46.3527909145607,75,260
2308,-46.352887270918785,75,270
2309,-46.330076901226136,95,260
2310,-46.384410440076095,300,245
2311,-46.32506407633346,100,260
2312,-46.343141018051796,355,20
2313,-46.39682223042459,105,170
2314,-46.391575684859134,130,175
2315,-46.402280924654946,260,220
2316,-46.327549370655305,0,10
2317,-46.39317418542234,240,340
2318,-46.378725352005546,35,140
2319,-46.456654351065396,210,50
2320,-46.37030797410122,205,255
2321,-46.389496271094714,225,350
2322,-46.406018646307956,45,75
2323,-46.33105213753058,105,315
2324,-46.39236346970213,305,230
2325,-46.42212130421373,235,175
2326,-46.42794970523525,235,30
2327,-46.42032294916291,195,95
2328,-46.405970785527444,0,185
2329,-46.371407531990684,90,115
2330,-46.41660313101127,20,180
2331,-46.35714094699361,350,145
2332,-46.427751358007214,200,90
2333,-46.39427785066212,280,345
2334,-46.395723972419006,335,75
2335,-46.40835294003969,45,220
2336,-46.38508453327162,315,145
2337,-46.42661736940451,235,185
2338,-46.35954578685019,125,110
2339,-46.43291834556507,260,185
2340,-46.38973087918325,290,5
2341,-46.39417154064708,255,225
2342,-46.40871325057853,255,160
2343,-46.44632465632586,240,50
2344,-46.36247332120959,115,40
2345,-46.360508764845434,25,285
2346,-46.42701087263683,155,70
2347,-46.40888314785357,205,15
2348,-46.39273078676953,200,295
2349,-46.37274631996448,115,95
2350,-46.426861502160165,30,195
2351,-46.37760106674162,225,270
2352,-46.37083385414442,345,230
2353,-46.38312611199561,235,230
2354,-46.39132190806728,310,270
2355,-46.40308446382417,275,280
2356,-46.37877553536211,130,160
2357,-46.44490012968268,215,75
2358,-46.36436658099589,5,90
2359,-46.381464715546684,280,130
2360,-46.38612438037845,300,240
2361,-46.37273086067458,320,105
2362,-46.427100983755935,315,180
2363,-46.359602997927,340,100
2364,-46.4245642932901,250,175
2365,-46.428154313884164,30,185
2366,-46.45513693419437,215,50
2367,-46.33175094575719,5,325
2368,-46.356622173109116,110,220
2369,-46.35561082589672,165,260
2370,-46.369236632597534,40,120
2371,-46.43213146776756,180,195
2372,-46.436169796022654,260,40
2373,-46.41907906582853,280,305
2374,-46.44246175780191,60,185
2375,-46.38363756395373,300,135
2376,-46.37256461117434,155,120
2377,-46.36918685532075,125,100
2378,-46.39908476219372,325,40
2379,-46.383476272781564,330,225
2380,-46.379986754469854,80,110
2381,-46.37829238960947,245,115
2382,-46.39042355805341,335,80
2383,-46.377796552699664,230,270
2384,-46.40615309845052,250,15
2385,-46.38587350673535,195,335
2386,-46.40734607859426,340,180
2387,-46.4079679717606,335,200
2388,-46.358213009080686,330,110
2389,-46.358065145610254,20,290
2390,-46.3799965526417,325,315
2391,-46.38513632984015,5,50
2392,-46.33570016684823,100,240
2393,-46.30664176158493,120,345
2394,-46.341523996609254,85,260
2395,-46.39073216416139,275,105
2396,-46.40629811537977,160,165
2397,-46.42999545118133,205,175
2398,-46.420826528663696,215,90
2399,-46.3512776129613,15,105
2400,-46.34544174282834,0,105
2401,-46.401884326203316,275,335
2402,-46.36009466747677,20,100
2403,-46.343808391905526,35,10
2404,-46.388941589364634,80,140
2405,-46.36626699454868,335,315
2406,-46.36029236615704,10,30
2407,-46.348720437941296,85,245
2408,-46.38589254117986,30,85
2409,-46.40993715151822,255,315
2410,-46.311439667283224,130,0
2411,-46.4099219722946,70,60
2412,-46.35869236186252,140,125
2413,-46.43660035124063,285,175
2414,-46.39649759916088,235,5
2415,-46.31289103803741,115,335
2416,-46.41752671276075,275,300
2417,-46.364488541474856,105,40
2418,-46.38708783385536,65,105
2419,-46.37025969899244,175,275
2420,-46.428007326130825,170,40
2421,-46.431110598267,215,185
2422,-46.360487031161966,325,130
2423,-46.41963450462865,155,50
2424,-46.37614908017983,345,225
2425,-46.40856367471642,310,35
2426,-46.38601665555953,185,125
2427,-46.376716190909264,325,265
2428,-46.39619505978888,5,170
2429,-46.325767648043694,350,5
2430,-46.35488530080036,10,295
2431,-46.38268315708328,270,260
2432,-46.394967736089626,195,225
2433,-46.413079829228565,50,155
2434,-46.33180301649409,10,325
2435,-46.38277695574979,325,150
2436,-46.38714728667739,355,165
2437,-46.38746606021991,75,225
2438,-46.399056623338,315,220
2439,-46.365216188732035,315,5
2440,-46.44127513863427,270,65
2441,-46.32565967660432,100,255
2442,-46.41877346647337,320,200
2443,-46.4206640927263,190,25
2444,-46.419224882911834,30,205
2445,-46.389968923809676,185,305
2446,-46.368395111273486,35,130
2447,-46.383571528945396,200,280
2448,-46.39900536304904,310,280
2449,-46.41366365782184,40,215
2450,-46.36310684220686,40,300
2451,-46.411469773961954,295,155
2452,-46.373780262713154,225,240
2453,-46.339934431609635,355,130
2454,-46.33761426645563,100,305
2455,-46.39394088198705,300,230
2456,-46.35184831154342,10,25
2457,-46.31965407421782,135,5
2458,-46.35364646699779,90,235
2459,-46.39660125670238,195,110
2460,-46.439582308013456,285,50
2461,-46.372511968118516,165,310
2462,-46.405393189102455,20,210
2463,-46.3457534473724,115,225
2464,-46.30929578719426,115,340
2465,-46.42470550548498,260,30
2466,-46.35985736887224,170,255
2467,-46.37343708249111,175,280
2468,-46.39372281439077,130,185
2469,-46.41055005666405,70,70
2470,-46.31669229963725,0,345
2471,-46.33240356116781,135,280
2472,-46.42025287088083,240,200
2473,-46.377926413545396,330,275
2474,-46.38494518049518,95,90
2475,-46.41022741458542,170,210
2476,-46.45680480939589,215,60
2477,-46.396216658476845,190,145
2478,-46.395636480925845,135,55
2479,-46.42257410336626,230,85
2480,-46.41098629261714,30,165
2481,-46.36605588284502,170,0
2482,-46.351797662666144,160,265
2483,-46.38611906283214,270,265
2484,-46.35715345069164,330,330
2485,-46.39311604997087,260,355
2486,-46.38255562110814,220,230
2487,-46.37947963076485,75,230
2488,-46.40193537289818,60,45
2489,-46.34743988687259,95,235
2490,-46.36634569343616,80,235
2491,-46.348969564571945,100,230
2492,-46.326350311706705,105,245
2493,-46.395256293183735,310,275
2494,-46.3290744611414,130,320
2495,-46.3659238060076,40,275
2496,-46.393248663148455,300,100
2497,-46.37460488803143,225,265
2498,-46.36836884668227,335,265
2499,-46.414417392271474,210,95
2500,-46.453622412535964,205,45
2501,-46.39815083199031,265,280
2502,-46.380400396730096,85,135
2503,-46.329592862843725,80,355
2504,-46.43295754276048,210,30
2505,-46.35036095997984,15,305
2506,-46.37459743181503,35,30
2507,-46.408133655537284,185,155
2508,-46.426328414896915,185,30
2509,-46.33795451436461,115,230
2510,-46.426846808654176,240,185
2511,-46.34713899035003,80,265
2512,-46.37170337605053,190,265
2513,-46.43495780298062,45,175
2514,-46.41434381915755,170,165
2515,-46.371990226169345,230,245
2516,-46.34387961834378,45,5
2517,-46.331028597289475,140,10
2518,-46.4097519448604,175,100
2519,-46.438072978507506,70,185
2520,-46.40035911416939,145,195
2521,-46.38693177416499,290,355
2522,-46.40024118592092,300,275
2523,-46.45680670102857,210,65
2524,-46.44046728735751,285,185
2525,-46.36494665896433,345,30
2526,-46.44672730094172,240,60
2527,-46.35060884088276,100,30
2528,-46.31596863745696,120,255
2529,-46.35485669875183,50,320
2530,-46.38915085822137,195,290
2531,-46.37383069735378,215,240
2532,-46.42963041423704,70,200
2533,-46.37850112840792,140,210
2534,-46.382581844405394,185,285
2535,-46.38054231874028,5,45
2536,-46.384543180193276,200,130
2537,-46.39144346704322,245,350
2538,-46.41181179607125,150,50
2539,-46.42567189340039,175,200
2540,-46.36069685267054,155,310
2541,-46.43088377977543,180,35
2542,-46.38584276499958,235,280
2543,-46.318790062507475,110,265
2544,-46.38692332436088,240,280
2545,-46.38671642350974,330,35
2546,-46.38860064905779,275,235
2547,-46.39407687714137,345,65
2548,-46.375140133156066,260,125
2549,-46.337324797173466,100,295
2550,-46.43724247426232,65,195
2551,-46.360652078199195,65,310
2552,-46.43189617152146,175,185
2553,-46.426777919602074,305,170
2554,-46.344028779065155,90,310
2555,-46.40693556680449,345,185
2556,-46.31149184728062,125,5
2557,-46.32938359070576,115,290
2558,-46.3845588574018,205,120
2559,-46.438050253779664,245,40
2560,-46.3930842561638,330,160
2561,-46.35990654697733,325,115
2562,-46.381448139265984,315,20
2563,-46.328074352021275,105,280
2564,-46.40439154345685,305,315
2565,-46.38457493851328,215,280
2566,-46.35850174723183,325,125
2567,-46.31269160389505,105,5
2568,-46.38645809220995,180,310
2569,-46.35358601140197,130,125
2570,-46.39083108784459,205,290
2571,-46.429528758644864,255,180
2572,-46.31613289560701,100,5
2573,-46.372441622049195,60,25
2574,-46.435728245142485,265,40
2575,-46.40426519710118,285,330
2576,-46.32929352971175,340,350
2577,-46.386795594972256,105,80
2578,-46.350113986045216,160,340
2579,-46.43409925814805,70,195
2580,-46.435646000027845,200,190
2581,-46.410733347801994,255,310
2582,-46.39212219843128,250,350
2583,-46.41977635459668,240,85
2584,-46.38227401822721,150,105
2585,-46.416299819109014,295,305
2586,-46.35225362599593,150,235
2587,-46.38406741986998,295,0
2588,-46.40096305437348,245,295
2589,-46.3453716258725,45,330
2590,-46.345652870466296,85,280
2591,-46.41538142335898,270,160
2592,-46.37689009869783,320,325
2593,-46.40639813165316,210,215
2594,-46.43261733355027,35,185
2595,-46.37341920687416,180,275
2596,-46.34843920630371,20,120
2597,-46.38470782331248,275,240
2598,-46.3539854517343,25,115
2599,-46.40243458510852,210,10
2600,-46.38624971042722,10,50
2601,-46.41450098073099,230,20
2602,-46.33105455795206,125,290
2603,-46.361995552365244,170,345
2604,-46.34540893987676,90,305
2605,-46.329113841606585,340,355
2606,-46.4120480120412,255,20
2607,-46.388649961575226,50,35
2608,-46.442651599845505,185,40
2609,-46.336329651108116,70,350
2610,-46.39115558762009,205,330
2611,-46.39138828340808,190,315
2612,-46.390716036831776,320,310
2613,-46.37530146062633,330,95
2614,-46.372589749824186,315,110
2615,-46.3725404146285,75,30
2616,-46.43221777944902,300,50
2617,-46.34794429790858,35,320
2618,-46.433140830402095,290,200
2619,-46.38074319446727,310,15
2620,-46.320402395074126,20,350
2621,-46.3867260474934,295,345
2622,-46.45142473864789,225,50
2623,-46.31615386397769,5,345
2624,-46.409235025483184,320,165
2625,-46.415270193429336,225,20
2626,-46.38424543933431,300,250
2627,-46.375088317441424,170,290
2628,-46.420972493747485,200,165
2629,-46.43161780273951,310,190
2630,-46.37971032136673,280,125
2631,-46.37440561639605,245,245
2632,-46.39909593597852,10,170
2633,-46.39490163333491,320,290
2634,-46.371931742981275,155,225
2635,-46.42300879943346,305,75
2636,-46.31848633800567,125,330
2637,-46.32110555524545,125,245
2638,-46.43269828969753,35,190
2639,-46.398804513599345,250,220
2640,-46.355438287053545,165,345
2641,-46.38897407785575,330,85
2642,-46.36780043898423,130,150
2643,-46.42740990978896,175,175
2644,-46.35932011254866,115,110
2645,-46.37315478360367,335,275
2646,-46.40051754383521,330,75
2647,-46.37030978441638,155,130
2648,-46.41755638283834,315,205
2649,-46.40764441627138,230,15
2650,-46.37113070540684,175,335
2651,-46.36639793865274,180,260
2652,-46.329546805278284,125,315
2653,-46.42874976558343,235,80
2654,-46.34126967287173,345,125
2655,-46.4107699758022,290,285
2656,-46.37946140275366,240,235
2657,-46.40649340130901,55,80
2658,-46.43144246475643,185,175
2659,-46.350098147785076,5,305
2660,-46.38761704493166,190,290
2661,-46.383682398681884,120,165
2662,-46.378516505462386,255,115
2663,-46.43256708176418,275,75
2664,-46.38890721127919,140,165
2665,-46.324489638672645,120,280
2666,-46.437138986042754,290,195
2667,-46.397112210493816,155,35
2668,-46.34362185300742,345,325
2669,-46.410337278015646,95,190
2670,-46.31592337639168,120,260
2671,-46.38247088864816,25,150
2672,-46.370590526559425,155,125
2673,-46.41160992242996,265,90
2674,-46.38894878704238,150,35
2675,-46.38585715154275,285,135
2676,-46.425979470354406,255,80
2677,-46.437734918047994,290,50
2678,-46.38373487117312,75,130
2679,-46.3758904402479,185,275
